ID_NECESIDAD,NECESIDAD,FECHA RECEPCION NECESIDAD,MUNICIPIO,SUBREGION,LONGITUD,LATITUD,PDET,ZOMAC,RADICADOS ASOCIADOS,FASE PROYECTO,VALOR NECESIDAD SIF,TIPOLOGIA,ORDEN VIAL,ASOCIACION AL PD,OBSERVACION,PRIORIZADO,POSIBLE FUENTE FINANCIACION,PROGRAMA,CATEGORÍA,INGRESOS EJECUTADOS 2024 PROYECTADOS 2025,GASTOS EJECUTADOS 2024 PROYECTADOS 2025,AHORRO OPERACIONAL,DEUDA IDEA Incluye por desembolsar,DEUDAS CON OTROS BANCOS  Incluye por desembolsar,SALDO TOTAL DEUDA PROYECTADA,INDICADOR DE CAPACIDAD  LEY 358 DE 1997,CAPACIDAD MAXIMA DE ENDEUDAMIENTO AL 100%,CAPACIDAD MAXIMA DE ENDEUDAMIENTO AL 80%,CAPACIDAD MAXIMA DE ENDEUDAMIENTO AL 60%,Deuda del IDEA sobre el total,INDICADOR LEY 617,LÍMITE 617,SEMÁFORO,APORTE GOB,SOBRANTE FALTANTE
382.0,Puente Madre Vieja,2025-03-31,Puerto Triunfo,Magdalena Medio,-74.64119,"5,871318",0.0,0.0,,2.0,,Puente Vehicular,Segundo Orden,Vías secundarias mejoradas,YA HACEN PARTE DE CONTRATO PUERTO NARE QUE ESTA EN PROCESO.,,,,6,22896432570.9105,6514105665.99,16382326904.9205,15087488121.0,152370595.0,15239858716.0,0.665599702870829,7656573854.9105,6125259083.9284,4593944312.9463,0.9900018367729335,0.5398792514926959,0.8,Cumple,918788862.58926,-5124042499.46444
383.0,PAVIMENTACIN 2 KILMETROS DE VAS TERCIARIAS EN DIFERENTES SECTORES DEL MUNICIPIO DE CISNEROS,2025-02-24,Cisneros,Nordeste,-75.087047,"6,537829",0.0,0.0,2025010087091,3.0,5134606831.0,Placa huella,Tercer Orden,Vías terciarias mejoradas,Estudios para pavimentación de 2 km de vías rurales. Adjunta estudios y diseños,,,,6,11769915072.3085,4043512144.38,7726402927.9285,3010151420.0,0.0,3010151420.0,0.255749629585866,8759763652.3085,7007810921.846801,5255858191.3851,1.0,0.523200016046979,0.8,Cumple,1051171638.2770201,-11518386102.33788
384.0,PAVIMENTACIN DE 1.5 KILMETROS DE PAVIMENTO URBANO ,2025-02-24,Cisneros,Nordeste,-75.087047,"6,537829",0.0,0.0,2025010087091,3.0,7365388005.0,Pavimento Rígido,Urbana,Vía urbana mejorada,Estudios para pavimentación de 15 km vías urbanas. Adjunta estudios y diseños,,,,6,11769915072.3085,4043512144.38,7726402927.9285,3010151420.0,0.0,3010151420.0,0.255749629585866,8759763652.3085,7007810921.846801,5255858191.3851,1.0,0.523200016046979,0.8,Cumple,1051171638.2770201,-11518386102.33788
385.0,CONSTRUCCIÓN DE PAVIMENTO EN CONCRETO RÍGIDO EN EL CORREGIMIENTO DE PAJILLAL ZONA RURAL DEL MUNICIPIO DE ARBOLETES ANTIOQUIA,2025-02-25,Arboletes,Urabá,-76.426708,"8,849317",0.0,0.0,2025010088949,3.0,16142060924.0,Pavimento Rígido,Tercer Orden,Vías terciarias mejoradas,Contiene estudios y diseños,,,,6,19782037469.424,6224691780.34,13557345689.084,5530076291.0,135075758.0,5665152049.0,0.2863785925871545,14116885420.424,11293508336.339201,8470131252.254399,0.9761567285693871,0.6312149087641853,0.8,Cumple,1694026250.45088,-28540377224.29472
386.0,Placa huella para las veredas La Miel Fátima La Loma y Corregimiento San José,2025-02-25,La Ceja,Oriente,-75.429433,"6,028062",0.0,0.0,2025010089650,1.0,,Placa huella,Tercer Orden,Vías terciarias mejoradas,FASE 1 .No presenta estudios ni presupuesto,,,,2,102691614388.099,29123622287.32,73567992100.77899,5166195556.0,27283390599.0,32449586155.0,0.3159906127521217,70242028233.099,56193622586.4792,42145216939.8594,0.15920682412783146,0.2897718766009698,0.7,Cumple,8429043387.97188,45609749252.831276
387.0,Construcción de 2.4 km de Placa Huella en la Vereda Palmichal y Corregimiento de Sucre,2025-03-04,Caramanta,Suroeste,-75.643868,"5,54853",0.0,0.0,2025010102267,3.0,4178212674.0,Placa huella,Tercer Orden,Vías terciarias mejoradas,Presenta estudios técnicos y presupuesto,,,,6,4632250570.375501,2678094476.75,1954156093.6255007,1940610936.67,0.0,1940610936.67,0.4189347936143035,2691639633.7055006,2153311706.964401,1614983780.2233002,1.0,0.7645974481123147,0.8,Riesgo,322996756.0446601,-11822870077.73204
388.0,Mejoramiento de vias terciarias en las veredas antado y el pital del municipio de Dabeiba,2025-03-05,Dabeiba,Occidente,-76.261614,"6,998112",1.0,1.0,2025010105056 2025010105063,3.0,,Placa huella,Tercer Orden,Vías terciarias mejoradas,No presenta presupuesto. Presenta estudios,1.0,SGR Regionales 60%,Placa huellas 2025-2,6,24612921465.534,6692367651.66,17920553813.874,830923107.0,8409573820.0,9240496927.0,0.375432755511761,15372424538.534,12297939630.827202,9223454723.1204,0.0899219071835962,0.4925469674830018,0.8,Cumple,1844690944.62408,10069545667.74448
389.0,Construccion placa huella via Caucasia - Margento,2025-03-31,Caucasia,Bajo Cauca,-75.197996,"7,977278",1.0,1.0,,3.0,2800000000.0,Placa huella,Tercer Orden,Vías terciarias mejoradas,Proyecto estructurado. Reportado en presentacion de estrategia de consolidacion territorial para la paz en la subregion del Bajo Cauca.,,,,5,55415011363.6435,24252117123.4,31162894240.2435,8970758412.0,3572173854.98,12542932266.98,0.22634538834019124,42872079096.6635,34297663277.3308,25723247457.998096,0.7152042457899613,0.6705201082614528,0.8,Cumple,5144649491.59962,3549126953.5977173
390.0,Construccion placa huella via El Oriente - El Pando,2025-03-31,Caucasia,Bajo Cauca,-75.197996,"7,977278",1.0,1.0,,3.0,3000000000.0,Placa huella,Tercer Orden,Vías terciarias mejoradas,Proyecto estructurado. Reportado en presentacion de estrategia de consolidacion territorial para la paz en la subregion del Bajo Cauca.,,,,5,55415011363.6435,24252117123.4,31162894240.2435,8970758412.0,3572173854.98,12542932266.98,0.22634538834019124,42872079096.6635,34297663277.3308,25723247457.998096,0.7152042457899613,0.6705201082614528,0.8,Cumple,5144649491.59962,3549126953.5977173
391.0,Construccion placa huella via Descanso - Puerto Colombia,2025-03-31,Caucasia,Bajo Cauca,-75.197996,"7,977278",1.0,1.0,,3.0,8000000000.0,Placa huella,Tercer Orden,Vías terciarias mejoradas,Proyecto estructurado. Reportado en presentacion de estrategia de consolidacion territorial para la paz en la subregion del Bajo Cauca.,,,,5,55415011363.6435,24252117123.4,31162894240.2435,8970758412.0,3572173854.98,12542932266.98,0.22634538834019124,42872079096.6635,34297663277.3308,25723247457.998096,0.7152042457899613,0.6705201082614528,0.8,Cumple,5144649491.59962,3549126953.5977173
392.0,Construccion pavimento rigido Asovivienda,2025-03-31,Caucasia,Bajo Cauca,-75.197996,"7,977278",1.0,1.0,,3.0,1800000000.0,Pavimento Rígido,Tercer Orden,Vías terciarias mejoradas,Proyecto estructurado. Reportado en presentacion de estrategia de consolidacion territorial para la paz en la subregion del Bajo Cauca.,,,,5,55415011363.6435,24252117123.4,31162894240.2435,8970758412.0,3572173854.98,12542932266.98,0.22634538834019124,42872079096.6635,34297663277.3308,25723247457.998096,0.7152042457899613,0.6705201082614528,0.8,Cumple,5144649491.59962,3549126953.5977173
393.0,Construccion pavimento rigido Via La Troncal - Corregimeinto de Puerto Antioquia (15 km),2025-03-31,Tarazá,Bajo Cauca,-75.401407,7.580127,1.0,1.0,,3.0,4000000000.0,Pavimento Rígido,Tercer Orden,Vías terciarias mejoradas,Proyecto estructurado. Reportado en presentacion de estrategia de consolidacion territorial para la paz en la subregion del Bajo Cauca.,,,,6,12386294028.284,5371610026.9800005,7014684001.304,1476389847.0,1615533927.08,3091923774.08,0.24962460660304184,9294370254.204,7435496203.363201,5576622152.5224,0.477498785505894,0.8895352950250267,0.8,Incumple,1115324430.5044801,-530367397.97311974
394.0,Construccion flexible rigido via Colorado - Nechí (via secundaria 86 km),2025-03-31,Nechí,Bajo Cauca,-74.77647,"8,094129",1.0,1.0,,1.0,,Pavimento Flexible,Segundo Orden,Vías secundarias mejoradas,Proyecto estructurado. Reportado en presentacion de estrategia de consolidacion territorial para la paz en la subregion del Bajo Cauca.,,,,6,17207529181.433002,3556882387.13,13650646794.303001,2981910160.0,5898924731.0,8880834891.0,0.5161016899847806,8326694290.433002,6661355432.346402,4996016574.259801,0.3357691249301259,0.4660349331673028,0.8,Cumple,999203314.8519602,-4219206551.888239
395.0,Construccion placa huella via Puerto Lopez,2025-03-31,El Bagre,Bajo Cauca,-74.799097,"7,5975",1.0,1.0,,1.0,,Placa huella,Tercer Orden,Vías terciarias mejoradas,Proyecto estructurado. Reportado en presentacion de estrategia de consolidacion territorial para la paz en la subregion del Bajo Cauca.,,,,6,50634494381.026505,15839182742.69,34795311638.3365,67652077.0,17477834894.65,17545486971.65,0.3465125343134572,33089007409.376503,26471205927.501205,19853404445.6259,0.003855810734082914,0.4059499269587427,0.8,Cumple,3970680889.1251802,-9892273308.24892
397.0,MEJORAMIENTO DE 2.5 KILMETROS EN SISTEMA CONSTRUCTIVO DE PLACA HUELLA PARA VIAS TERCIARIAS DEL MUNICIPIO DE HISPANIA - ANTIOQUIA,2024-08-11,Hispania,Suroeste,-75.906587,"5,799461",0.0,0.0,2024010512526 2025010027600,3.0,3893893359.0,Placa huella,Tercer Orden,Vías terciarias mejoradas,"""LA PALMIRA - SECTOR EL GUASQUIAN-FILO DE LA INDIA - 34037 ml LA PALMIRA-SECTOR LA CLARA - 37859 ml LA PALMIRA-SECTOR VILLA DEL LAGO - 1.24374 m LA PALMIRA-SECTOR EL CHAVERRA - 53730 ml""",1.0,SGR Regionales 60%,Placa huellas 2025-2,6,6274381972.284,2404546434.03,3869835538.254,1292225834.0,0.0,1292225834.0,0.20595268820230975,4982156138.284,3985724910.6272006,2989293682.9704003,1.0,0.7549654827076085,0.8,Riesgo,597858736.5940801,-2938227867.4355197
398.0,Solicitud de estudios y diseños para la recuperación de la vía  CAMILO C - EL CINCO - FREDONIA sector El Amparo,2025-02-20,Fredonia,Suroeste,-75.675072,"5,928039",0.0,0.0,2025010080871 2025050284678 2025050284679 2025010150616,1.0,638423715.0,Puntos de Atención Prioritaria,Segundo Orden,Vías secundarias mejoradas,Recuperación de la vía  CAMILO C - EL CINCO - FREDONIA SECTOR EL AMPARO,,,,6,17515986067.274,8346764868.360001,9169221198.913998,0.0,6328650461.0,6328650461.0,0.3613071189194502,11187335606.273998,8949868485.0192,6712401363.764399,0.0,0.6737631327774092,0.8,Cumple,1342480272.7528799,3280962216.5172787
399.0,ESTUDIOS Y DISEÑOS PARA 8 KILOMETROS DE VIAS TERCIARIAS EN DIFERENTES SECTORES DEL MUNICIPIO DE SANTO DOMINGO,2025-02-26,Santo Domingo,Nordeste,-75.164903,"6,473032",0.0,1.0,2025010291398,3.0,,Placa huella,Tercer Orden,Vías terciarias mejoradas,,,,,6,13758623676.126001,4170961872.38,9587661803.746002,5765015946.0,0.0,5765015946.0,0.41901109309381507,7993607730.126001,6394886184.100801,4796164638.075601,1.0,0.6166068463920674,0.8,Cumple,959232927.6151202,-12238697187.30928
400.0,PAVIMENTACIÓN DE VÍAS URBANAS EN EL MUNICIPIO DE HISPANIA – DEPARTAMENTO DE ANTIOQUIA”,2025-03-10,Hispania,Suroeste,-75.906587,"5,799461",0.0,0.0,2025010116063,3.0,2631486928.0,Pavimento Rígido,Urbana,Vía urbana mejorada,Solicitud cofinanciación proyecto 90% Departamento - 10% Municipio,,,,6,6274381972.284,2404546434.03,3869835538.254,1292225834.0,0.0,1292225834.0,0.20595268820230975,4982156138.284,3985724910.6272006,2989293682.9704003,1.0,0.7549654827076085,0.8,Riesgo,597858736.5940801,-2938227867.4355197
401.0,CONSTRUCCION DE OBRAS DE PROTECCION EN DIFERENTES SECTORES DEL MUNICIPIO DE CAÑASGORDAS EN ANTIOQUIA,2025-03-31,Cañasgordas,Occidente,-76.028228,"6,753859",0.0,0.0,,1.0,,Puntos de Atención Prioritaria,Tercer Orden,Vías terciarias mejoradas,Cuatro muros de contencion 1 sector variante 1 sector la piscina 1 sector La Virgen- Carpinteria 1 sector de Los Guaduales. Tienen diseños por cartilla.,,,,6,17304408242.457,4260885029.46,13043523212.997002,3210633884.0,0.0,3210633884.0,0.1855384962614666,14093774358.457,11275019486.765602,8456264615.0742,1.0,0.3794626866525494,0.8,Cumple,1691252923.0148401,-145378147798.91095
402.0,CONSTRUCCION DE MURO DE CONTENCION PARA LA REDUCCION DE RIESGOS DE DESASTRE EN LA ZONA URBANA DEL MUNICIPIO DE ANZA,2025-03-31,Anzá,Occidente,-75.854442,"6,302641",0.0,0.0,,2.0,,Puntos de Atención Prioritaria,Urbana,Vía urbana mejorada,4 muros de contencion. Traslado de gestion de riesgos.,,,,6,7049911897.946,2502449802.4500003,4547462095.496,1083993787.0,0.0,1083993787.0,0.15375990546999926,5965918110.946,4772734488.756801,3579550866.5676,1.0,0.6897218979511048,0.8,Cumple,715910173.31352,-2869466523.1188803
403.0,EJECUCION DE OBRAS DE MITIGACION EN EL RIO NUS Y QUEBRADA SAN GERMAN DEL MUNICIPIO DE CISNEROS,2025-03-31,Cisneros,Nordeste,-75.087047,"6,537829",0.0,0.0,,1.0,,Puntos de Atención Prioritaria,Tercer Orden,Vías terciarias mejoradas,Muros de contencion de la quebrada San German y la Rivera del Rio Nus. TRASLADO A DAGRAN,,,,6,11769915072.3085,4043512144.38,7726402927.9285,3010151420.0,0.0,3010151420.0,0.255749629585866,8759763652.3085,7007810921.846801,5255858191.3851,1.0,0.523200016046979,0.8,Cumple,1051171638.2770201,-11518386102.33788
404.0,CONSTRUCCION MURO DE CONTENCION DEL MUNICIPIO DE ARGELIA,2025-03-31,Argelia,Oriente,-75.14107,"5,731474",0.0,1.0,,2.0,2886353537.0,Puntos de Atención Prioritaria,Tercer Orden,Vías terciarias mejoradas,Hay E&D por porgrama de puentes y PAP.2 muros de contencion en sector El Zancudo 2 muros de contencion sector Estrella,1.0,SGR Regionales 60%,Puentes y PAP 2025-1,6,7397887197.341,2145550795.75,5252336401.591,913988424.0,0.0,913988424.0,0.12354722363548773,6483898773.341,5187119018.6728,3890339264.0045996,1.0,0.5593647624915785,0.8,Cumple,778067852.80092,-57612554588.19448
405.0,Atencion a puntos prioritarios en le municipios de Cañasgordas,2025-03-31,Cañasgordas,Occidente,-76.028228,"6,753859",0.0,0.0,,1.0,,Puntos de Atención Prioritaria,Tercer Orden,Vías terciarias mejoradas,Cuatro puntos criticos entre puentes y reposicion de banca,,,,6,17304408242.457,4260885029.46,13043523212.997002,3210633884.0,0.0,3210633884.0,0.1855384962614666,14093774358.457,11275019486.765602,8456264615.0742,1.0,0.3794626866525494,0.8,Cumple,1691252923.0148401,-145378147798.91095
406.0,Mejoramiento de vías terciarias en las veredas La Quiebra Los Medios y La Merced en el municipio de Granada en Fase III,2025-03-31,Granada,Oriente,-75.184446,"6,142892",0.0,1.0,,3.0,6700000000.0,Placa huella,Tercer Orden,Vías terciarias mejoradas,,,,,6,9100976268.0305,3221460794.17,5879515473.8605,1026722956.0,190000000.0,1216722956.0,0.13369147662477152,7884253312.0305,6307402649.624401,4730551987.2183,0.8438428410814006,0.6586460193248068,0.8,Cumple,946110397.44366,-37054965217.33804
407.0,Reemplazo puente vehicular vereda El Empuje,2025-03-13,Ciudad Bolívar,Suroeste,-76.021509,"5,850273",0.0,0.0,2025010124005,2.0,,Puente Vehicular,Tercer Orden,Vías terciarias mejoradas,,,,,6,18608617574.017002,7376218347.08,11232399226.937002,2665498102.3,2057047588.0,4722545690.3,0.2537827257460563,13886071883.717003,11108857506.973602,8331643130.230202,0.5644197594053715,0.573068360901107,0.8,Cumple,1666328626.0460405,-31544185823.72376
408.0,"""Mejoramiento de vias terciarias mediante pavimento flexible en el sector de las veredas de el penol riochico y yerbabuenal del municipio de Entrerrios""",2025-03-13,Entrerríos,Norte,-75.517685,"6,566273",0.0,0.0,2025010122987,3.0,39642294947.0,Pavimento Flexible,Tercer Orden,Vías terciarias mejoradas,Presentación de Estudios Diseños y presupuesto. ,,,,6,18940820544.593998,5983055403.62,12957765140.973999,528703455.0,4617666038.0,5146369493.0,0.2717078429038204,13794451051.593998,11035560841.2752,8276670630.956398,0.10273328716858224,0.44981176046067123,0.8,Cumple,1655334126.1912796,-37406438811.852325
409.0,Rehabilitacion y mejoramiento de 1.5 km  de pavimento flexible de vía rural que conduce a la vereda El Rodeo del municipio de Sopetran,2025-03-12,Sopetrán,Occidente,-75.747378,6.500745,0.0,0.0,2024010555821,3.0,3853795225.0,Pavimento Flexible,Tercer Orden,Vías terciarias mejoradas,,,,,6,16347842057.745998,7901643157.33,8446198900.415998,1620905965.85,2416666620.0,4037572585.85,0.24697893285168493,12310269471.895998,9848215577.516798,7386161683.137599,0.40145556058375176,0.5852153455768756,0.8,Cumple,1477232336.6275198,-11946219029.23488
410.0,TRANSFORMACIÓN  URBANÍSTICA  DE  LA  CALLE  97  Y  VÍAS ALEDAÑAS PARA LA MOVILIDAD SEGURA DE TODOS Y TODAS EN EL MUNICIPIO DE CHIGORODÓ,2025-03-13,Chigorodó,Urabá,-76.681531,"7,666147",1.0,1.0,2025010123714,3.0,5241523447.0,Urbanismo,Urbana,Vía urbana mejorada,"Presental el proyecto con el fin de que sea cofinanciado 50% el Departamento y 50% el municipio.
Presentan enlace para descarga de EyD pero es necesario solicitar acceso al propietario de la carpeta",,,,6,31480625713.6015,12012746210.970001,19467879502.6315,990257688.0,4241046406.6,5231304094.6,0.16617535312647125,26249321619.001503,20999457295.201202,15749592971.400902,0.1892946137507454,0.5712872387742854,0.8,Cumple,3149918594.2801805,-159577103574.2489
411.0,REPOSICIÓN DE LA MALLA VIAL DE LAS VÍAS TERCIARIAS DEL SECTOR LA MANUELA VEREDA PANTANILLO Y VEREDA PERICO DEL MUNICIPIO DE ENVIGADO,2025-03-31,Envigado,Valle de Aburrá,-75.582192,"6,166695",0.0,0.0,2025010119542,3.0,18376102798.0,Pavimento Flexible,Tercer Orden,Vías terciarias mejoradas,Reposicion de pavimento por pavimento flexible de 8.2km de vias terciarias  longitud distribuida en tres vias.,,,,1,529100951775.10547,139843828606.55002,389257123168.5554,36309816121.0,162755467295.0,199065283416.0,0.37623308510057785,330035668359.10547,264028534687.2844,198021401015.4633,0.18240154937072053,0.24492606689818583,0.65,Cumple,39604280203.09266,219249578420.55594
412.0,Puente Churimbo ,2025-03-31,Santa Fe de Antioquia,Occidente,-75.826648,"6,556484",0.0,1.0,,3.0,1052754655.0,Puente Vehicular,Tercer Orden,Vías terciarias mejoradas,La via pertenece al INVIAS se debe solicitar permiso de intervencion. Pertenece a programa de puentes y PAP. Priorizado 04/04/2025,1.0,SGR Regionales 60%,Puentes y PAP 2025-1,5,40656193467.687004,18778286398.54,21877907069.147003,5492975516.0,2014055909.0,7507031425.0,0.18464668688096655,33149162042.687004,26519329634.149605,19889497225.6122,0.7317107395750645,0.5339190612528684,0.8,Cumple,3977899445.1224403,-34393689178.26536
414.0,Presentacion proyecto de construccion muro de contencion carrera La Paz (fisico),2025-03-25,Peque,Occidente,-75.910357,"7,021029",0.0,0.0,2025010142801 2025010142897,2.0,,Muro de Contención,Urbana,Vía urbana mejorada,Proyecto esta en FASE 3.Puede ser competencia de DAGRAN. ,,,,6,13002660545.619,2851909764.96,10150750780.659,3580400217.0,0.0,3580400217.0,0.27535904705336234,9422260328.619,7537808262.8952,5653356197.171399,1.0,0.6054631408377459,0.8,Cumple,1130671239.43428,-65295013.39432144
415.0,Proyecto construccion muro en entrada de municipio,2025-03-25,Ituango,Norte,-75.764673,"7,171629",1.0,1.0,2025010144661,1.0,,Muro de Contención,Urbana,Vía urbana mejorada,Estudios ya habian sido radicados en el 2024. Municipio envia presupuesto actualizado al presente año. Puede ser competencia de DAGRAN,,,,6,18426107981.286503,4869802105.27,13556305876.016502,951343820.03,9684082914.0,10635426734.03,0.5771933359356901,7790681247.256502,6232544997.8052025,4674408748.353901,0.08945046059938533,0.561728858813949,0.8,Cumple,934881749.6707802,-17632992525.97532
416.0,Proyecto construccion muro de contencion Santa Ana,2025-03-26,La Pintada,Suroeste,-75.60781,"5,743808",0.0,0.0,2025010147279,2.0,,Muro de Contención,Urbana,Vía urbana mejorada,Mitigacion de riesgos. Muros estimados con cartilla.^Puede ser competencia de DAGRAN,,,,6,10783113038.2925,5750561650.92,5032551387.372499,4104930290.0,0.0,4104930290.0,0.3806813742397728,6678182748.2925,5342546198.634,4006909648.9754996,1.0,0.6829525248720959,0.8,Cumple,801381929.7951,3545266902.7705994
417.0,Variante vial para el municipio de Granada,2025-03-28,Granada,Oriente,-75.184446,"6,142892",0.0,1.0,,2.0,,Pavimento Flexible,Segundo Orden,Vías secundarias mejoradas,Informacion recibida por email 28/03/2025,,,,6,9100976268.0305,3221460794.17,5879515473.8605,1026722956.0,190000000.0,1216722956.0,0.13369147662477152,7884253312.0305,6307402649.624401,4730551987.2183,0.8438428410814006,0.6586460193248068,0.8,Cumple,946110397.44366,-37054965217.33804
418.0,"RECUPERACIÓN DE LAS VÍAS VEREDALES RIVERA CASCAJO - LÍMITE EL CARMEN Y MONTAÑITA LOS ALPES - LÍMITE EL SANTUARIO POR MEDIO DE LA CONSTRUCCIÓN DE PLACA HUELLAS EN EL MUNICIPIO DE MARINILLA 4,8 km",2025-03-26,Marinilla,Oriente,-75.339345,"6,173995",0.0,0.0,2025010142669,3.0,5048252540.0,Placa huella,Tercer Orden,Vías terciarias mejoradas,Tiene E&D,,,,4,62016835956.01949,25368005936.31,36648830019.70949,25635932166.0,7522176280.0,33158108446.0,0.5346630142420479,28858727510.019493,23086982008.015594,17315236506.011696,0.7731421775083968,0.527772867033876,0.8,Cumple,3463047301.202339,-1514260574754.786
501.0,MEJORAMIENTO DE VIAS TERCIARIAS MEDIANTE EL USO DE PLACA HUELLA EN LA VIA APARTADA DE SAN JUANCITO CEDRO - SANJUANCITO - CEDRO DEL MUNICIPIO DE SAN PEDRO DE URABA ANTIOQUIA 2km,2025-03-26,San Pedro de Urabá,Urabá,-76.380567,"8,276884",1.0,1.0,2025010138651,3.0,5076162496.0,Placa huella,Tercer Orden,Vías terciarias mejoradas,,,,,6,19508372714.52,5389834315.5,14118538399.02,2594281047.0,1833333333.0,4427614380.0,0.22695969801235882,15080758334.52,12064606667.616001,9048455000.712,0.5859320221559132,0.5885111290050002,0.8,Cumple,1809691000.1424,-12348843887.1456
508.0,PROYECTO DE INTERVENCIÓN INTEGRAL EN LA CALLE DE LA CULTURA Y LA CALLE DE LA ALFARERÍA,2025-03-31,El Carmen de Viboral,Oriente,-75.333901,"6,082885",0.0,0.0,2025010153503,2.0,4455284728.0,Pavimento Articulado,Urbana,Vía urbana mejorada,El proyecto contempla pavimento articulado andenes alumbrado y otras obras urbanisticas,,,,3,70430942311.2085,29041990033.87,41388952277.3385,14609948257.0,2802411494.09375,17412359751.09375,0.24722599442379914,53018582560.114746,42414866048.0918,31811149536.068848,0.8390561914551692,0.4578283787591081,0.7,Cumple,6362229907.21377,28993841225.282616
509.0,Construccion de pavimento rigido en la calle 10 entre carreras 10 y 11,2025-03-27,Angostura,Norte,-75.335116,"6,885175",0.0,1.0,2025010148140,3.0,77355076.0,Pavimento Rígido,Urbana,Vía urbana mejorada,,,,,6,12764062914.553999,4266060462.2200003,8498002452.333999,4258957687.0,500000000.0,4758957687.0,0.37284035019708983,8005105227.553999,6404084182.0432,4803063136.532399,0.8949349767563924,0.6413295780713895,0.8,Cumple,960612627.3064799,-8999039296.161121
510.0,Construccion de pavimento rigido en la calle 9 entre carrera 9 y 12,2025-03-27,Angostura,Norte,-75.335116,"6,885175",0.0,1.0,2025010148140,3.0,1540411797.0,Pavimento Rígido,Urbana,Vía urbana mejorada,,,,,6,12764062914.553999,4266060462.2200003,8498002452.333999,4258957687.0,500000000.0,4758957687.0,0.37284035019708983,8005105227.553999,6404084182.0432,4803063136.532399,0.8949349767563924,0.6413295780713895,0.8,Cumple,960612627.3064799,-8999039296.161121
511.0,Pavimentacion calle 13,2025-03-27,Angostura,Norte,-75.335116,"6,885175",0.0,1.0,2025010148140,3.0,483820114.0,Pavimento Rígido,Urbana,Vía urbana mejorada,,,,,6,12764062914.553999,4266060462.2200003,8498002452.333999,4258957687.0,500000000.0,4758957687.0,0.37284035019708983,8005105227.553999,6404084182.0432,4803063136.532399,0.8949349767563924,0.6413295780713895,0.8,Cumple,960612627.3064799,-8999039296.161121
512.0,Variante vial para el municipio,2025-03-28,Granada,Oriente,-75.184446,"6,142892",0.0,1.0,2025010152936,2.0,8212482639.0,Pavimento Flexible,Tercer Orden,Vías terciarias mejoradas,Nuevo trazado de via de acceso a casco urbano debido a problemas de inestabilidad en via existente,,,,6,9100976268.0305,3221460794.17,5879515473.8605,1026722956.0,190000000.0,1216722956.0,0.13369147662477152,7884253312.0305,6307402649.624401,4730551987.2183,0.8438428410814006,0.6586460193248068,0.8,Cumple,946110397.44366,-37054965217.33804
513.0,Construccion de pavimento rigido en la via Zaragoza - El Bagre,2025-04-04,Zaragoza,Bajo Cauca,-74.867075,7.488583,1.0,1.0,2025010165443,3.0,7806792761.0,Pavimento Rígido,Tercer Orden,Vías terciarias mejoradas,,,,,6,26491016162.216,7986352410.12,18504663752.096,6804069561.0,0.0,6804069561.0,0.25684441545525194,19686946601.216,15749557280.972801,11812167960.729599,1.0,0.5414054034707012,0.8,Cumple,2362433592.14592,-15716605637.124481
514.0,Solicitud de priorizacion de intervencion en puntos criticos de la via municipal caicedo anza codigo 05125vt11,2025-04-02,Caicedo,Occidente,-75.98293,"6,405607",0.0,1.0,2025010147040 2025010244316,3.0,5847441427.0,Puente Vehicular,Tercer Orden,Vías terciarias mejoradas,Municipio solicita apoyo para llevar proyecto a FASE III. Son dos puentes la soledad y Jardin solo el primero tiene EYD. Priorizado 14/05/2025,1.0,SGR Regionales 60%,Puentes y PAP 2025-1,6,8536446221.1045,2840287960.81,5696158260.2945,1059912604.0,559890374.0,1619802978.0,0.18975144176453554,6916643243.1045,5533314594.483601,4149985945.8626995,0.6543466201727158,0.6273074473628479,0.8,Cumple,829997189.17254,-7956520095.964761
515.0,Proyecto punto de atencion prioritaria La Esperanza - municipio de valparaiso -antioquia,2025-04-03,Valparaíso,Suroeste,-75.624452,5.614555,0.0,0.0,2025010162556,2.0,2673683584.0,Puntos de Atención Prioritaria,Segundo Orden,Vías secundarias mejoradas,,,,,6,6485715716.868001,3717110032.76,2768605684.1080008,598561755.2,823222224.0,1421783979.2,0.21921774577665112,5063931737.668001,4051145390.1344013,3038359042.6008005,0.4209934588915503,0.6859833734364879,0.8,Cumple,607671808.5201601,-1701336321.8790393
516.0,Solicitud de apoyo de estudios y diseños para la construcción de puentes vehiculares,2025-04-02,San Roque,Nordeste,-75.019109,"6,485939",0.0,0.0,2025010161226,1.0,,Puente Vehicular,Tercer Orden,Vías terciarias mejoradas,Apoyo para la financiacion de estudios  de dos puentes vehiculares en las veredas San Juan y San Antonio,,,,6,13645854382.4415,5036095672.22,8609758710.2215,2357809963.0,1093248488.0,3451058451.0,0.2529016032473989,10194795931.4415,8155836745.1532,6116877558.8649,0.6832135695403208,0.5881514393311754,0.8,Cumple,1223375511.77298,-3684666242.3621206
